customer_id,age_years,net_amount,net_quantity,transaction_count,return_tx_count,nl_count,nl_open_rate,nl_click_rate,return_rate_tx,cluster
D1608864,65.40451745379877,160.3,2,2,0,5.0,0.6,0.0,0.0,3
D1609184,35.80561259411362,791.0,3,3,0,13.0,0.3846153846153846,0.0769230769230769,0.0,3
D1609397,53.97125256673511,327.3,4,4,0,3.0,0.0,0.0,0.0,3
D1609541,56.50102669404517,708.9,6,6,0,8.0,0.25,0.0,0.0,3
D1609906,52.92539356605065,1486.3,14,14,0,21.0,0.5714285714285714,0.238095238095238,0.0,1
D1610799,47.86858316221766,270.5,1,1,0,4.0,0.5,0.5,0.0,2
D1613226,34.86926762491444,462.5,4,4,0,11.0,0.4545454545454545,0.1818181818181818,0.0,3
D1615089,74.88295687885011,1266.4,10,8,0,5.0,0.4,0.0,0.0,1
D1615312,60.93086926762491,487.5,3,3,0,2.0,0.5,0.0,0.0,3
D1615637,58.718685831622174,1103.5,7,7,0,13.0,0.4615384615384615,0.1538461538461538,0.0,1
D1616209,33.52772073921971,1696.6,14,13,0,21.0,0.6190476190476191,0.0952380952380952,0.0,1
D1617929,61.379876796714576,539.5,3,3,0,3.0,0.3333333333333333,0.0,0.0,3
D1618185,61.5523613963039,161.5,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
D1618221,35.99452429842574,328.0,2,2,0,3.0,0.0,0.0,0.0,3
D1618565,56.72826830937714,1473.3,10,9,0,10.0,0.3,0.1,0.0,1
D1619127,50.6611909650924,490.4,5,4,0,4.0,0.75,0.5,0.0,2
D1620318,49.286789869952095,2523.5,17,13,0,16.0,0.625,0.375,0.0,1
D1620582,73.00205338809035,1036.5,7,7,0,5.0,0.2,0.0,0.0,3
D1622623,60.922655715263524,697.0,5,5,0,7.0,0.4285714285714285,0.1428571428571428,0.0,3
D1623299,62.83915126625599,1796.6,15,23,5,14.0,0.3571428571428571,0.1428571428571428,0.21739130434782608,1
D1623560,40.733744010951405,1842.9,13,12,0,4.0,0.75,0.25,0.0,1
D1624032,62.40383299110199,601.1,8,10,1,1.0,0.0,0.0,0.1,3
D1624052,38.26967830253251,640.0,5,5,0,3.0,0.6666666666666666,0.0,0.0,3
D1624083,61.72210814510609,311.5,3,3,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
D1624845,64.03285420944559,114.0,1,1,0,1.0,1.0,0.0,0.0,2
D1625449,57.78781656399726,387.0,4,4,0,7.0,0.5714285714285714,0.1428571428571428,0.0,3
D1625873,63.279945242984255,603.0,4,4,0,5.0,0.4,0.0,0.0,3
D1625945,59.436002737850785,322.8,3,1,0,1.0,0.0,0.0,0.0,3
D1626034,57.100616016427104,297.9,4,4,0,2.0,0.5,0.0,0.0,3
D1627248,40.79397672826831,448.9,4,6,1,2.0,0.0,0.0,0.16666666666666666,3
D1628585,57.52498288843258,476.5,4,4,0,3.0,0.3333333333333333,0.0,0.0,3
D1630552,41.74674880219028,167.8,2,2,0,3.0,0.6666666666666666,0.0,0.0,3
D1630942,65.72484599589322,862.0,6,4,0,2.0,1.0,0.5,0.0,2
D1632527,51.794661190965094,857.1,9,9,0,6.0,0.3333333333333333,0.0,0.0,1
D1634237,61.49212867898699,624.0,5,5,0,2.0,0.5,0.5,0.0,2
D1636162,61.03490759753593,892.5,8,6,0,8.0,0.375,0.125,0.0,3
D1637269,34.091718001368925,802.8,7,6,0,10.0,0.6,0.1,0.0,3
D1637624,41.96303901437371,292.4,2,2,0,1.0,1.0,0.0,0.0,2
D1638069,55.85763175906913,406.5,3,1,0,4.0,0.5,0.0,0.0,3
D1638680,52.46817248459959,487.5,5,3,0,3.0,0.3333333333333333,0.0,0.0,3
D1638956,56.01368925393566,865.0,6,5,0,5.0,0.4,0.2,0.0,3
D1639200,21.368925393566048,158.7,3,3,0,9.0,0.5555555555555556,0.0,0.0,3
D1640435,57.333333333333336,963.6,9,10,1,16.0,0.625,0.3125,0.1,1
D1640734,40.23271731690623,1128.9,10,10,0,15.0,0.6,0.1333333333333333,0.0,1
D1641443,63.04722792607803,1181.7,10,10,0,3.0,0.6666666666666666,0.3333333333333333,0.0,1
D1641602,55.827515400410675,866.5,7,7,0,9.0,0.4444444444444444,0.4444444444444444,0.0,2
D1643305,47.460643394934976,1495.5,12,18,4,1.0,0.0,0.0,0.2222222222222222,1
D1644271,58.62286105407255,487.4,4,4,0,4.0,0.0,0.0,0.0,3
D1644454,61.18275154004107,480.9,4,6,1,4.0,0.5,0.0,0.16666666666666666,3
D1645019,32.59958932238193,3238.9,28,24,0,27.0,0.4814814814814814,0.074074074074074,0.0,1
D1645538,56.40246406570842,1669.3,15,12,0,9.0,0.4444444444444444,0.1111111111111111,0.0,1
D1646042,45.946611909650926,186.0,1,1,0,1.0,1.0,0.0,0.0,2
D1646407,43.92060232717317,67.0,1,1,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
D1659445,40.407939767282684,471.5,3,3,0,7.0,0.4285714285714285,0.1428571428571428,0.0,3
D1670659,35.20876112251882,0.0,0,2,1,2.0,0.5,0.0,0.5,0
D1683484,46.91033538672142,90.5,1,1,0,1.0,1.0,1.0,0.0,2
D1685874,43.83572895277207,458.0,2,2,0,3.0,0.6666666666666666,0.6666666666666666,0.0,2
D1687608,55.72073921971253,210.5,2,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1688054,44.34496919917864,759.5,6,6,0,7.0,0.7142857142857143,0.0,0.0,3
D1688334,59.31279945242984,697.2,7,5,0,1.0,0.0,0.0,0.0,3
D1688773,27.170431211498972,113.6,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
D1689053,53.973990417522245,176.4,2,2,0,5.0,0.6,0.2,0.0,2
D1689140,53.007529089664615,330.0,2,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1689424,35.21149897330596,101.0,1,1,0,1.0,0.0,0.0,0.0,3
D1689857,44.32580424366872,328.5,2,2,0,1.0,1.0,0.0,0.0,2
D1690109,64.145106091718,368.8,4,2,0,6.0,0.8333333333333334,0.0,0.0,2
D1690408,49.30047912388775,767.0,7,7,0,1.0,1.0,0.0,0.0,2
D1690949,66.79260780287474,606.9,6,4,0,3.0,0.3333333333333333,0.0,0.0,3
D1691143,52.91991786447639,85.0,1,1,0,1.0,0.0,0.0,0.0,3
D1691674,56.98562628336756,95.5,1,1,0,2.0,0.5,0.5,0.0,2
D1693888,50.41478439425051,262.3,2,2,0,1.0,0.0,0.0,0.0,3
D1694291,40.53114305270363,564.4,7,5,0,1.0,0.0,0.0,0.0,3
D1694454,39.397672826830934,860.0,5,5,0,4.0,0.5,0.25,0.0,2
D1695016,47.41409993155373,662.0,6,6,0,8.0,0.375,0.125,0.0,3
D1695138,54.78165639972622,1407.1,13,18,3,5.0,0.6,0.4,0.16666666666666666,1
D1695877,62.12457221081451,121.0,1,1,0,2.0,0.5,0.0,0.0,3
D1700220,60.11772758384668,672.5,3,3,0,3.0,1.0,0.3333333333333333,0.0,2
D1702432,49.28678986995209,177.0,2,2,0,2.0,0.5,0.0,0.0,3
D1702751,54.209445585215605,47.0,1,1,0,2.0,0.5,0.5,0.0,2
D1703090,47.21697467488022,306.5,3,3,0,2.0,0.5,0.0,0.0,3
D1704519,44.67077344284736,437.8,5,5,0,10.0,0.3,0.0,0.0,3
D1705593,62.579055441478445,643.7,5,5,0,8.0,0.625,0.375,0.0,2
D1705748,53.03764544832307,217.3,3,3,0,3.0,0.3333333333333333,0.0,0.0,3
D1706395,64.29295003422314,352.3,6,6,0,1.0,0.0,0.0,0.0,3
D1706482,42.17932922655715,51.2,1,1,0,1.0,0.0,0.0,0.0,3
D1706532,35.044490075290895,239.0,1,1,0,1.0,0.0,0.0,0.0,3
D1706808,69.27857631759069,304.5,3,3,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1707172,46.050650239561946,1071.0,7,7,0,7.0,0.8571428571428571,0.1428571428571428,0.0,2
D1709463,43.79739904175222,488.5,4,4,0,6.0,0.3333333333333333,0.0,0.0,3
D1710341,48.75290896646133,339.4,4,4,0,8.0,0.375,0.25,0.0,3
D1711481,42.34907597535934,434.5,4,4,0,1.0,1.0,1.0,0.0,2
D1717840,58.60369609856263,259.4,2,2,0,2.0,0.0,0.0,0.0,3
D1718667,33.49486652977413,956.1,9,9,0,15.0,0.6666666666666666,0.2,0.0,1
D1718755,57.56605065023956,1588.0,10,12,1,22.0,0.6363636363636364,0.2727272727272727,0.08333333333333333,1
D1719013,53.50581793292265,943.9,7,5,0,3.0,0.0,0.0,0.0,3
D1720466,51.97262149212868,165.5,1,1,0,1.0,0.0,0.0,0.0,3
D1720820,56.35044490075291,288.7,4,4,0,7.0,0.4285714285714285,0.2857142857142857,0.0,3
D1721938,59.57563312799452,1086.5,8,8,0,4.0,0.75,0.25,0.0,2
D1723958,29.045859000684462,1073.0,7,7,0,3.0,0.0,0.0,0.0,3
D1724653,59.474332648870636,644.5,5,2,0,3.0,0.0,0.0,0.0,3
D1724710,45.18822724161533,994.6,12,10,0,12.0,0.5,0.0833333333333333,0.0,1
D1725059,60.755646817248454,295.0,3,3,0,2.0,1.0,0.0,0.0,2
D1725769,60.695414099931554,1742.2,16,13,0,34.0,0.2941176470588235,0.088235294117647,0.0,1
D1725947,52.64613278576318,727.5,6,4,0,4.0,0.5,0.25,0.0,2
D1726004,45.724845995893226,579.0,6,3,0,4.0,0.25,0.0,0.0,3
D1726257,65.42642026009582,51.2,1,1,0,1.0,1.0,0.0,0.0,2
D1727029,51.493497604380565,150.0,1,1,0,1.0,0.0,0.0,0.0,3
D1727225,60.02737850787132,980.5,7,15,4,14.0,0.4285714285714285,0.1428571428571428,0.26666666666666666,1
D1727348,53.021218343600275,257.0,2,2,0,5.0,0.4,0.4,0.0,2
D1727667,46.25598904859685,631.5,4,4,0,2.0,0.5,0.5,0.0,2
D1727700,51.89596167008898,1594.8,9,7,0,19.0,0.3684210526315789,0.1052631578947368,0.0,1
D1727801,50.40930869267625,406.5,2,2,0,2.0,0.0,0.0,0.0,3
D1729813,50.280629705681044,370.5,2,2,0,2.0,0.5,0.0,0.0,3
D1731641,37.97672826830938,1153.0,7,5,0,2.0,1.0,0.5,0.0,2
D1732520,52.92265571526352,1237.9,11,9,0,1.0,1.0,0.0,0.0,1
D1734817,48.67624914442163,392.5,3,3,0,4.0,0.25,0.0,0.0,3
D1735673,56.558521560574945,176.0,2,2,0,5.0,0.4,0.4,0.0,2
D1737623,52.69267624914442,338.8,5,4,0,2.0,1.0,1.0,0.0,2
D1742571,64.02737850787132,767.1,8,7,0,6.0,0.6666666666666666,0.3333333333333333,0.0,2
D1743007,59.824777549623555,1562.3,11,13,1,5.0,0.4,0.0,0.07692307692307693,1
D1743466,53.27857631759069,226.6,6,9,3,5.0,0.0,0.0,0.3333333333333333,0
D1743620,57.62628336755647,223.0,2,2,0,1.0,1.0,1.0,0.0,2
D1743892,42.64202600958248,1270.9,9,7,0,6.0,0.6666666666666666,0.3333333333333333,0.0,1
D1744155,49.9192334017796,520.0,4,4,0,7.0,0.2857142857142857,0.0,0.0,3
D1745388,54.8145106091718,56.5,1,1,0,1.0,0.0,0.0,0.0,3
D1747078,60.77754962354552,458.4,5,6,1,7.0,0.2857142857142857,0.0,0.16666666666666666,3
D1748308,35.15400410677618,93.5,1,1,0,2.0,0.0,0.0,0.0,3
D1749531,57.52498288843258,247.2,4,6,1,2.0,0.5,0.0,0.16666666666666666,3
D1749764,34.80082135523614,506.7,5,5,0,3.0,0.6666666666666666,0.0,0.0,3
D1750092,41.0321697467488,454.5,7,7,0,10.0,0.7,0.2,0.0,2
D1750917,46.053388090349074,556.5,4,5,1,3.0,0.0,0.0,0.2,3
D1753393,52.62422997946612,683.0,6,6,0,1.0,0.0,0.0,0.0,3
D1754600,55.06639288158795,524.5,5,7,1,10.0,0.3,0.1,0.14285714285714285,3
D1755067,42.08624229979466,1731.1,15,17,1,14.0,0.4285714285714285,0.0714285714285714,0.058823529411764705,1
D1756227,45.97672826830938,493.0,4,4,0,8.0,0.375,0.0,0.0,3
D1756340,33.86721423682409,137.6,2,2,0,1.0,1.0,0.0,0.0,2
D1756354,35.800136892539356,1936.9,17,14,1,4.0,0.5,0.5,0.07142857142857142,1
D1756720,53.35797399041752,729.5,5,4,0,5.0,0.6,0.2,0.0,2
D1757395,48.85420944558521,494.2,4,4,0,7.0,0.4285714285714285,0.1428571428571428,0.0,3
D1758046,61.79329226557152,393.3,4,4,0,9.0,0.3333333333333333,0.1111111111111111,0.0,3
D1758675,30.72416153319644,798.3,8,8,0,12.0,0.5,0.1666666666666666,0.0,1
D1759621,61.68377823408624,312.9,3,3,0,5.0,0.4,0.4,0.0,2
D1760281,72.64887063655031,1399.7,14,13,0,14.0,0.7142857142857143,0.2142857142857142,0.0,1
D1761064,61.8507871321013,1559.5,8,7,0,4.0,0.5,0.25,0.0,1
D1765167,36.01916495550992,1050.0,8,8,0,3.0,0.6666666666666666,0.0,0.0,1
D1766356,61.06776180698152,223.0,2,2,0,1.0,1.0,1.0,0.0,2
D1766412,33.71663244353183,608.5,7,7,0,3.0,0.3333333333333333,0.0,0.0,3
D1766450,53.270362765229294,3558.8,28,24,0,2.0,0.5,0.0,0.0,1
D1767144,49.08418891170431,731.8,7,7,0,3.0,1.0,0.0,0.0,2
D1767266,42.469541409993155,1705.5,11,11,0,13.0,0.3846153846153846,0.0769230769230769,0.0,1
D1767412,37.01026694045174,692.0,4,4,0,4.0,0.5,0.0,0.0,3
D1768021,29.253935660506503,742.3,7,7,0,5.0,0.8,0.2,0.0,2
D1768579,35.46338124572211,818.2,6,6,0,10.0,0.7,0.1,0.0,2
D1769077,41.80150581793292,2085.4,16,16,0,9.0,0.4444444444444444,0.0,0.0,1
D1770215,35.14031485284052,1419.4,7,6,0,4.0,0.25,0.0,0.0,3
D1771615,43.186858316221766,1667.5,8,7,0,4.0,0.75,0.25,0.0,1
D1771976,42.03148528405202,1044.6,13,20,4,7.0,0.5714285714285714,0.1428571428571428,0.2,1
D1772775,51.233401779603014,998.7,11,8,0,2.0,0.5,0.0,0.0,1
D1773470,33.84804928131417,662.8,7,20,7,9.0,0.5555555555555556,0.2222222222222222,0.35,0
D1773567,45.275838466803556,38.8,1,1,0,1.0,1.0,0.0,0.0,2
D1773685,52.37234770704997,470.3,7,5,0,14.0,0.4285714285714285,0.1428571428571428,0.0,3
D1775063,41.16358658453115,1445.3,12,14,1,26.0,0.5384615384615384,0.0769230769230769,0.07142857142857142,1
D1776756,53.57152635181382,575.0,3,3,0,2.0,0.5,0.0,0.0,3
D1777045,54.00958247775496,416.0,5,7,1,11.0,0.3636363636363636,0.0,0.14285714285714285,3
D1777892,52.3066392881588,705.5,4,4,0,7.0,0.7142857142857143,0.2857142857142857,0.0,2
D1778092,51.00068446269678,337.3,2,2,0,3.0,0.6666666666666666,0.0,0.0,3
D1778163,56.424366872005486,356.5,4,3,0,4.0,0.5,0.5,0.0,2
D1778881,37.497604380561256,119.3,2,2,0,1.0,0.0,0.0,0.0,3
D1780025,30.869267624914443,557.0,6,6,0,5.0,0.6,0.2,0.0,2
D1780144,45.87542778918549,211.5,2,2,0,1.0,0.0,0.0,0.0,3
D1780301,32.57494866529774,1198.6,9,9,0,11.0,0.4545454545454545,0.0909090909090909,0.0,1
D1781192,39.39493497604381,263.9,3,3,0,8.0,0.625,0.25,0.0,2
D1781221,40.79397672826831,455.5,4,4,0,2.0,0.5,0.0,0.0,3
D1781462,49.28952772073922,632.2,6,6,0,3.0,0.0,0.0,0.0,3
D1781524,52.681724845995895,993.5,8,7,0,13.0,0.5384615384615384,0.1538461538461538,0.0,1
D1781627,44.388774811772755,872.5,7,7,0,6.0,0.5,0.3333333333333333,0.0,2
D1782949,58.30527036276523,379.4,4,4,0,2.0,0.0,0.0,0.0,3
D1782994,48.120465434633815,333.1,5,5,0,3.0,1.0,0.0,0.0,2
D1783166,49.87542778918549,172.0,2,2,0,1.0,0.0,0.0,0.0,3
D1783636,60.17796030116359,1406.3,8,8,0,5.0,0.4,0.0,0.0,1
D1783732,31.665982203969882,31.0,1,1,0,1.0,0.0,0.0,0.0,3
D1783822,31.255304585900067,1901.8,24,21,0,23.0,0.5652173913043478,0.0869565217391304,0.0,1
D1784352,38.978781656399725,175.5,2,2,0,3.0,0.0,0.0,0.0,3
D1784402,31.27173169062286,531.5,6,4,0,8.0,0.625,0.25,0.0,2
D1784690,42.5845311430527,492.8,4,4,0,5.0,0.6,0.2,0.0,2
D1785867,37.67556468172484,367.5,4,4,0,2.0,1.0,0.5,0.0,2
D1785932,47.460643394934976,278.0,3,3,0,8.0,0.625,0.375,0.0,2
D1786477,35.964407939767284,1353.5,12,12,0,11.0,0.2727272727272727,0.1818181818181818,0.0,1
D1786478,34.888432580424364,535.2,6,4,0,3.0,0.6666666666666666,0.0,0.0,3
D1787869,46.776180698151954,555.5,5,9,2,6.0,0.5,0.0,0.2222222222222222,0
D1788915,58.286105407255306,566.0,4,4,0,5.0,0.2,0.0,0.0,3
D1789938,66.91854893908283,139.5,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
D1790136,63.36755646817249,226.6,3,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1790469,35.38124572210815,1242.5,12,12,0,8.0,0.25,0.125,0.0,1
D1793069,62.71047227926078,155.3,2,2,0,2.0,0.5,0.0,0.0,3
D1793454,23.110198494182068,75.5,1,1,0,4.0,0.5,0.25,0.0,2
D1795873,50.68856947296372,511.0,4,4,0,6.0,0.3333333333333333,0.0,0.0,3
D1797735,39.441478439425055,179.1,2,2,0,2.0,1.0,0.5,0.0,2
D1798707,31.479808350444902,268.0,1,1,0,1.0,1.0,0.0,0.0,2
D1799976,45.634496919917865,356.8,4,4,0,4.0,1.0,0.0,0.0,2
D1802053,36.172484599589325,1523.0,7,5,0,1.0,0.0,0.0,0.0,3
D1802409,48.030116358658454,1873.8,15,12,0,3.0,1.0,0.3333333333333333,0.0,1
D1802479,58.59822039698837,1000.5,9,8,0,6.0,0.5,0.1666666666666666,0.0,1
D1802661,31.337440109514027,2596.2,21,18,0,8.0,0.5,0.25,0.0,1
D1802749,46.940451745379875,275.7,2,2,0,1.0,0.0,0.0,0.0,3
D1803767,51.9917864476386,675.2,5,5,0,5.0,0.6,0.4,0.0,2
D1804171,39.501711156741955,154.0,1,1,0,1.0,0.0,0.0,0.0,3
D1804398,48.07939767282683,69.6,1,1,0,1.0,0.0,0.0,0.0,3
D1804413,40.68720054757016,352.7,3,3,0,9.0,0.6666666666666666,0.3333333333333333,0.0,2
D1805670,58.168377823408626,211.4,2,2,0,2.0,0.0,0.0,0.0,3
D1806373,56.57494866529774,338.5,3,3,0,2.0,0.0,0.0,0.0,3
D1807002,35.6933607118412,379.5,5,5,0,3.0,0.0,0.0,0.0,3
D1807259,56.84873374401095,369.5,3,3,0,1.0,1.0,1.0,0.0,2
D1809599,36.39972621492129,55.0,1,1,0,1.0,0.0,0.0,0.0,3
D1810724,46.19028062970568,570.8,5,5,0,1.0,0.0,0.0,0.0,3
D1811338,54.06981519507187,254.8,3,3,0,2.0,0.5,0.0,0.0,3
D1811694,49.95208761122519,308.6,3,3,0,1.0,1.0,1.0,0.0,2
D1811858,43.13210130047912,319.0,5,5,0,9.0,0.5555555555555556,0.0,0.0,3
D1812772,54.98973305954826,958.7,10,9,0,5.0,0.4,0.2,0.0,1
D1813048,49.894592744695416,1159.6,9,9,0,22.0,0.5,0.1818181818181818,0.0,1
D1813153,38.53798767967146,646.4,4,4,0,2.0,0.0,0.0,0.0,3
D1813175,75.04996577686516,815.5,6,8,2,9.0,0.6666666666666666,0.3333333333333333,0.25,0
D1813179,38.42573579739904,128.9,2,2,0,6.0,0.3333333333333333,0.1666666666666666,0.0,3
D1814560,54.59548254620123,475.3,3,5,1,8.0,0.375,0.0,0.2,0
D1815931,62.21492128678987,355.9,4,4,0,6.0,0.5,0.1666666666666666,0.0,3
D1816670,44.81587953456537,236.5,2,2,0,2.0,0.5,0.0,0.0,3
D1817950,31.89322381930185,1055.8,7,7,0,4.0,0.25,0.25,0.0,3
D1820572,44.988364134154686,145.5,1,1,0,1.0,1.0,0.0,0.0,2
D1821296,44.32306639288159,362.3,4,3,0,1.0,1.0,1.0,0.0,2
D1821345,48.81587953456537,1934.5,21,22,1,11.0,0.4545454545454545,0.1818181818181818,0.045454545454545456,1
D1822043,69.4072553045859,359.0,4,4,0,1.0,1.0,1.0,0.0,2
D1823370,63.238877481177276,138.5,2,2,0,1.0,1.0,0.0,0.0,2
D1824588,37.70841889117043,56.5,1,1,0,1.0,0.0,0.0,0.0,3
D1825875,44.09856262833676,397.5,2,2,0,4.0,0.25,0.0,0.0,3
D1825935,54.05886379192334,282.5,3,2,0,1.0,0.0,0.0,0.0,3
D1826648,39.32375085557837,529.3,5,4,0,7.0,0.1428571428571428,0.1428571428571428,0.0,3
D1828849,57.171800136892536,253.5,3,3,0,3.0,0.0,0.0,0.0,3
D1829113,53.24572210814511,640.5,2,2,0,2.0,0.5,0.5,0.0,2
D1829253,42.13826146475017,1021.3000000000001,10,9,0,12.0,0.25,0.0833333333333333,0.0,1
D1829269,57.46201232032854,1744.4,12,12,0,10.0,0.3,0.1,0.0,1
D1829984,54.64476386036961,389.0,4,6,1,4.0,0.25,0.0,0.16666666666666666,3
D1830078,42.76249144421629,1023.5,6,6,0,1.0,1.0,0.0,0.0,2
D1831124,63.59479808350445,1968.6,14,16,1,15.0,0.2,0.1333333333333333,0.0625,1
D1832246,46.93497604380561,239.8,2,2,0,2.0,0.5,0.0,0.0,3
D1833788,45.40999315537303,946.3,6,6,0,9.0,0.3333333333333333,0.1111111111111111,0.0,3
D1834769,47.55646817248461,1166.9,13,12,0,1.0,1.0,1.0,0.0,2
D1836765,47.436002737850785,942.4,10,10,0,12.0,0.4166666666666667,0.1666666666666666,0.0,1
D1837061,42.52977412731006,190.4,2,2,0,2.0,0.5,0.5,0.0,2
D1838907,57.3223819301848,2065.0,18,18,0,17.0,0.5294117647058824,0.2941176470588235,0.0,1
D1839197,65.927446954141,626.5,4,3,0,2.0,0.5,0.0,0.0,3
D1839344,54.234086242299796,448.8,4,4,0,1.0,0.0,0.0,0.0,3
D1839654,42.71047227926078,366.0,2,2,0,2.0,0.5,0.0,0.0,3
D1839747,43.813826146475016,0.0,0,2,1,1.0,1.0,0.0,0.5,0
D1839813,55.59753593429158,364.0,4,4,0,5.0,0.4,0.2,0.0,3
D1841087,62.46406570841889,1078.5,7,7,0,7.0,0.5714285714285714,0.4285714285714285,0.0,2
D1841787,46.009582477754954,1550.5,14,12,0,9.0,0.3333333333333333,0.2222222222222222,0.0,1
D1841846,53.451060917180016,1718.3,15,13,0,6.0,0.3333333333333333,0.0,0.0,1
D1842254,42.47501711156742,80.0,1,1,0,3.0,1.0,0.3333333333333333,0.0,2
D1843001,45.37440109514031,1091.8,9,7,0,13.0,0.4615384615384615,0.1538461538461538,0.0,1
D1843041,45.78781656399726,51.5,1,1,0,3.0,0.0,0.0,0.0,3
D1843329,38.809034907597535,480.0,3,3,0,1.0,0.0,0.0,0.0,3
D1843961,44.54757015742642,1077.1,9,8,0,6.0,0.5,0.3333333333333333,0.0,1
D1844446,51.51813826146475,640.0,5,4,0,1.0,0.0,0.0,0.0,3
D1846500,46.261464750171115,2963.1,21,21,0,6.0,0.6666666666666666,0.0,0.0,1
D1847020,44.06297056810403,328.7,3,3,0,1.0,0.0,0.0,0.0,3
D1848084,69.39630390143738,824.5,7,7,1,3.0,0.6666666666666666,0.3333333333333333,0.14285714285714285,2
D1850141,61.55783709787816,0.0,0,2,1,1.0,0.0,0.0,0.5,0
D1852395,35.51266255989049,707.1,5,4,0,8.0,0.125,0.125,0.0,3
D1853298,54.026009582477755,221.5,2,2,0,7.0,0.5714285714285714,0.1428571428571428,0.0,3
D1854737,67.32101300479124,643.8,5,5,0,3.0,0.3333333333333333,0.0,0.0,3
D1854981,51.19507186858316,508.0,5,5,0,2.0,0.0,0.0,0.0,3
D1855204,40.0,394.5,3,3,0,6.0,0.5,0.1666666666666666,0.0,3
D1855600,62.46406570841889,378.6,3,3,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1856222,57.87542778918549,691.9,4,3,0,1.0,1.0,1.0,0.0,2
D1856422,61.111567419575636,587.5,4,4,0,1.0,0.0,0.0,0.0,3
D1856716,38.3709787816564,333.8,4,4,0,1.0,0.0,0.0,0.0,3
D1857171,51.49897330595483,170.8,2,2,0,1.0,1.0,1.0,0.0,2
D1857664,63.90143737166325,305.4,3,5,1,17.0,0.2941176470588235,0.2352941176470588,0.2,0
D1857691,53.24845995893224,1059.0,9,8,0,11.0,0.2727272727272727,0.0909090909090909,0.0,1
D1857930,62.42299794661191,1006.5,4,3,0,3.0,0.3333333333333333,0.0,0.0,3
D1860421,67.91786447638604,283.0,2,6,2,4.0,0.5,0.25,0.3333333333333333,0
D1860462,49.52224503764545,1233.5,10,9,0,22.0,0.3636363636363636,0.1818181818181818,0.0,1
D1860927,71.25530458590006,187.5,2,2,0,7.0,0.5714285714285714,0.2857142857142857,0.0,2
D1861736,28.54483230663929,369.0,2,2,0,2.0,0.0,0.0,0.0,3
D1862217,52.83504449007529,127.0,2,2,0,1.0,0.0,0.0,0.0,3
D1863717,55.30732375085558,99.0,1,1,0,1.0,0.0,0.0,0.0,3
D1864447,53.58795345653662,1856.5,14,14,0,19.0,0.5789473684210527,0.2631578947368421,0.0,1
D1864831,43.134839151266256,98.3,2,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
D1864994,47.36755646817249,677.5,4,4,0,9.0,0.3333333333333333,0.2222222222222222,0.0,3
D1865494,30.302532511978097,430.8,3,2,0,2.0,1.0,0.5,0.0,2
D1865855,55.27173169062286,145.0,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
D1866088,54.913073237508556,1933.2,23,21,0,14.0,0.4285714285714285,0.2857142857142857,0.0,1
D1867987,73.08418891170432,371.3,2,2,0,2.0,0.5,0.0,0.0,3
D1868785,49.90280629705681,204.5,1,1,0,1.0,1.0,1.0,0.0,2
D1868795,56.36139630390144,1347.3,11,11,0,4.0,0.5,0.5,0.0,1
D1869404,65.70020533880904,946.0,8,8,0,14.0,0.4285714285714285,0.2142857142857142,0.0,1
D1869644,46.340862422997944,125.3,2,2,0,4.0,0.5,0.5,0.0,2
D1870492,35.76454483230664,590.0,5,4,0,2.0,0.0,0.0,0.0,3
D1872561,68.65982203969884,148.0,1,1,0,1.0,1.0,0.0,0.0,2
D1872873,39.167693360711844,350.6,3,3,0,6.0,0.3333333333333333,0.0,0.0,3
D1873915,50.82546201232034,600.3,6,6,0,9.0,0.7777777777777778,0.2222222222222222,0.0,2
D1874209,68.84052019164956,855.7,4,4,0,1.0,1.0,1.0,0.0,2
D1875937,61.01574264202602,162.1,3,3,0,1.0,1.0,0.0,0.0,2
D1877206,61.886379192334026,937.8,9,6,0,2.0,0.0,0.0,0.0,3
D1877457,58.58726899383984,1022.6,10,22,6,22.0,0.6363636363636364,0.2272727272727272,0.2727272727272727,1
D1877911,46.338124572210816,2953.5,23,19,0,27.0,0.3333333333333333,0.037037037037037,0.0,1
D1878368,34.63655030800821,1114.5,8,8,0,3.0,0.3333333333333333,0.0,0.0,3
D1878370,56.06570841889116,618.2,5,5,0,7.0,0.4285714285714285,0.0,0.0,3
D1879545,60.74469541409993,353.8,4,4,0,5.0,0.4,0.0,0.0,3
D1879845,44.706365503080086,527.9,6,6,0,19.0,0.631578947368421,0.3157894736842105,0.0,1
D1881007,44.15605749486653,536.0,4,3,0,1.0,0.0,0.0,0.0,3
D1881771,61.80150581793292,388.5,2,2,0,2.0,1.0,0.0,0.0,2
