customer_id|Size|Quantity|Date|Payment_Method|list_price|store_channel|discount_percentage|line_amount|is_return|product_id
F1203018|L|1|12FEB2024|Card|125|Retail|0|125|0|188427
F1203018||1|12FEB2024|Card|82.5|Retail|0|82.5|0|188731
F1203018|M|1|12FEB2024|Card|57.5|Retail|0|57.5|0|188763
F1203018|M|1|12FEB2024|Card|300|Retail|0|300|0|188907
F1203018|38|1|12FEB2024|Card|145|Retail|0|145|0|190140
F1203395|S|1|05DEC2024|Cash|111|Retail|0|111|0|186866
F1203548|S|1|10MAR2024|Card|100.5|Retail|0|100.5|0|189018
F1203548|L|1|17JAN2024|Card|110|Retail|0.5|55|0|192744
F1203548|S|1|26DEC2024|Cash|85.5|Retail|0.5|42.8|0|187279
F1203846||3|24MAR2024|Card|56.5|Retail|0|169.5|0|190412
F1203846|XXL|1|12DEC2023|Card|62.5|Retail|0|62.5|0|192654
F1204072|S|1|16NOV2024|Cash|309|Retail|0|309|0|186446
F1204072|M|1|15JAN2025|Card|81.5|Retail|0|81.5|0|185669
F1204072|M|1|23MAY2023|Cash|58|Retail|0|58|0|196927
F1204072|L|1|16DEC2023|Cash|68.5|Retail|0|68.5|0|193470
F1204072|XXL|1|04SEP2024|Card|329.5|Retail|0|329.5|0|189713
F1204072|M|1|01MAY2024|Card|107|Retail|0.3|74.9|0|189396
F1204072||1|10JAN2024|Cash|34|Retail|0.5|17|0|193697
F1204738|M|3|18MAR2024|Card|80.5|Retail|0|241.5|0|188156
F1204738|S|1|18MAR2024|Card|119.5|Retail|0|119.5|0|188819
F1205191|42|1|17MAY2024|Card|130|Retail|0|130|0|189750
F1205191|L|1|27JUL2023|Card|115.5|Retail|0|115.5|0|196722
F1205191|M|1|10DEC2023|Card|95.5|Retail|0.5|47.8|0|193308
F1205653|L|1|03JAN2025|Cash|109.5|Retail|0|109.5|0|186530
F1205653|M|1|03JAN2025|Cash|93.5|Retail|0|93.5|0|187299
F1205812|S|1|10FEB2024|Card|123.5|Retail|0|123.5|0|193447
F1205812|M|1|10FEB2024|Card|150.5|Retail|0|150.5|0|193721
F1206991|M|1|26MAR2023|Card|229|Retail|0|229|0|195832
F1206991|M|1|23MAY2023|Card|74|Retail|0|74|0|195885
F1206991|M|1|23JUL2023|Card|133.5|Retail|0|133.5|0|195233
F1206991|P|1|15MAR2024|Card|105|Retail|0.3|73.5|0|189968
F1208013|M|1|28MAR2023|Cash|214.5|Retail|0|214.5|0|194944
F1208609|M|1|14DEC2023|Card|257.5|Retail|0.5|128.8|0|191798
F1208609|M|1|03JUL2024|Cash|277|Retail|0|277|0|189245
F1209652|M|-1|12APR2024|Cash|106.5|Retail|0|-106.5|1|189422
F1209652|S|-1|12APR2024|Cash|166|Retail|0|-166|1|189935
F1209652|M|1|04APR2024|Cash|106.5|Retail|0|106.5|0|189422
F1209652|S|1|04APR2024|Cash|166|Retail|0|166|0|189935
F1210072|S|1|11FEB2024|Card|55.5|Retail|0|55.5|0|193048
F1210072|S|1|07NOV2023|Cash|123.5|Retail|0|123.5|0|191183
F1210072|M|1|07NOV2023|Cash|82|Retail|0|82|0|192368
F1210072|M|1|07NOV2023|Cash|333|Retail|0|333|0|193041
F1210451|38|1|20MAY2024|Card|269|Retail|0|269|0|189048
F1210451|G|1|20MAY2024|Card|91.5|Retail|0.3|64.1|0|189783
F1210575|S|1|15APR2023|Cash|175|Retail|0|175|0|194818
F1210575|M|1|15APR2023|Cash|95|Retail|0.25|71.3|0|195124
F1210575|M|1|15APR2023|Cash|100|Retail|0.25|75|0|196450
F1211694|M|1|20DEC2024|Cash|83.5|Retail|0.55|37.6|0|186761
F1211694|L|1|02APR2023|Card|88|Retail|0|88|0|195622
F1211694|M|1|25OCT2023|Card|191.5|Retail|0|191.5|0|192535
F1211989|M|1|20SEP2023|Cash|147.5|Retail|0|147.5|0|192936
F1211989|M|1|20MAR2023|Cash|74.5|Retail|0|74.5|0|199390
F1211989|S|1|16MAR2024|Card|310.5|Retail|0|310.5|0|190762
F1211989|M|1|03JAN2024|Card|85.5|Retail|0|85.5|0|193504
F1212323|M|1|06OCT2024|Card|193.5|Retail|0.45|106.4|0|186269
F1212323|M|1|18DEC2023|Card|129|Retail|0.55|58.1|0|191709
F1212323|M|1|18DEC2023|Card|100.5|Retail|0.45|55.3|0|192281
F1212323|L|1|18DEC2023|Card|66|Retail|0.5|33|0|193147
F1212323|XL|1|18DEC2023|Card|124.5|Retail|0.55|56|0|193384
F1212323|M|1|18DEC2023|Card|151|Retail|0.5|75.5|0|193460
F1212323|L|1|18DEC2023|Card|131.5|Retail|0.55|59.2|0|191198
F1212323|L|1|30JUN2023|Card|62|Retail|0|62|0|196033
F1212323|M|-1|07JUL2023|Card|96.5|Retail|0|-96.5|1|194270
F1212323|M|-1|07JUL2023|Card|81|Retail|0|-81|1|194470
F1212323|M|-1|07JUL2023|Card|181|Retail|0|-181|1|196062
F1212323|M|1|04JUL2023|Card|96.5|Retail|0|96.5|0|194270
F1212323|M|1|04JUL2023|Card|81|Retail|0|81|0|194470
F1212323|M|1|04JUL2023|Card|181|Retail|0|181|0|196062
F1212323|S|1|13OCT2024|Card|39|Retail|0|39|0|185227
F1212323|S|1|13OCT2024|Card|91.5|Retail|0|91.5|0|187646
F1212323|M|1|13OCT2024|Card|274.5|Retail|0|274.5|0|187690
F1212323|M|1|13OCT2024|Card|166.5|Retail|0|166.5|0|185713
F1212323|S|1|13OCT2024|Card|103.5|Retail|0|103.5|0|187773
F1212323||1|13OCT2024|Card|36|Retail|0|36|0|188014
F1212483|38|3|24JAN2025|Card|187.5|Retail|0|562.5|0|185138
F1212483|S|1|02JAN2025|Card|90.5|Retail|0|90.5|0|185274
F1212483|M|1|26SEP2024|Card|149.5|Retail|0.45|82.2|0|187263
F1213116|P|1|16NOV2024|Cash|130|Retail|0|130|0|187342
F1213116|XXL|1|11NOV2024|Cash|59.5|Retail|0|59.5|0|186981
F1213116|M|1|24MAR2024|Cash|146.5|Retail|0|146.5|0|188625
F1213116|M|1|12MAY2023|Card|150.5|Retail|0.25|112.9|0|195046
F1213116|L|1|12MAY2023|Card|49.5|Retail|0|49.5|0|195535
F1213116|36|2|11NOV2023|Cash|170|Retail|0|340|0|192090
F1213116||-1|04DEC2023|Cash|48.5|Retail|0|-48.5|1|192960
F1213116|M|1|05APR2023|Cash|168.5|Retail|0|168.5|0|195380
F1213116|M|1|26NOV2023|Card|128.5|Retail|0|128.5|0|192966
F1213116|S|-1|04DEC2023|Cash|129|Retail|0|-129|1|192768
F1213116|L|1|12MAY2023|Card|43|Retail|0.25|32.3|0|194665
F1213116|36|1|11NOV2023|Cash|226.5|Retail|0|226.5|0|191804
F1213116|S|1|11NOV2023|Cash|144.5|Retail|0|144.5|0|192485
F1213116|S|1|11NOV2023|Cash|129|Retail|0|129|0|192768
F1213116||1|11NOV2023|Cash|48.5|Retail|0|48.5|0|192960
F1213116|M|1|11NOV2023|Cash|102.5|Retail|0|102.5|0|193170
F1213116|M|1|11NOV2023|Cash|66.5|Retail|0|66.5|0|193667
F1213116|36|-1|04DEC2023|Cash|226.5|Retail|0|-226.5|1|191804
F1213451|XL|1|04MAR2023|Card|142.5|Retail|0|142.5|0|196576
F1213451|M|1|07SEP2023|Card|119.5|Retail|0.2|95.6|0|191641
F1213451||1|14MAY2023|Card|39|Retail|0|39|0|194832
F1213451|M|1|09JUN2024|Cash|196.5|Retail|0|196.5|0|189213
F1213451|38|-1|21MAY2024|Card|228|Retail|0|-228|1|188658
F1213451|38|1|04JAN2024|Cash|136|Retail|0|136|0|192236
F1213451|38|1|27MAR2024|Card|228|Retail|0|228|0|188658
F1213628|S|-1|11APR2024|Cash|176|Retail|0|-176|1|190561
F1213628|M|1|21AUG2024|Card|150|Retail|0|150|0|188999
F1213628|S|1|07APR2024|Cash|176|Retail|0|176|0|190561
F1213628|M|1|20DEC2023|Card|149.5|Retail|0|149.5|0|193680
F1213628|M|1|25AUG2023|Cash|119|Retail|0|119|0|194866
F1213628|XL|1|29OCT2024|Card|119.5|Retail|0|119.5|0|185479
F1213628|P|1|24NOV2024|Card|104|Retail|0|104|0|187264
F1213728|P|2|05APR2023|Card|128|Retail|0.35|166.4|0|195896
F1213728|M|1|23NOV2023|Card|79.5|Retail|0|79.5|0|191073
F1213728|S|1|23NOV2023|Card|237|Retail|0|237|0|191412
F1213728|L|1|23NOV2023|Card|83|Retail|0|83|0|191699
F1213728|38|1|23NOV2023|Card|209|Retail|0|209|0|192844
F1213728|M|1|23NOV2023|Card|97|Retail|0|97|0|193719
F1213728|M|1|04JAN2025|Card|264.5|Retail|0.45|145.5|0|186676
F1213728|M|1|23NOV2024|Cash|274|Retail|0|274|0|187872
F1213748|36|1|23DEC2024|Card|186.5|Retail|0|186.5|0|187436
F1213748|P|1|18MAR2024|Cash|130.5|Retail|0|130.5|0|188068
F1213906|S|1|19MAR2024|Card|140|Retail|0|140|0|188348
F1213906|L|1|19MAR2024|Card|184.5|Retail|0|184.5|0|191016
F1213906|M|1|30NOV2023|Card|108.5|Retail|0.5|54.3|0|192993
F1213906|M|1|30NOV2023|Card|96.5|Retail|0.45|53.1|0|193516
F1213906|P|1|30NOV2023|Card|103|Retail|0.5|51.5|0|193531
F1214645|S|1|25MAR2023|Card|111|Retail|0|111|0|196279
F1214645|M|1|23AUG2023|Card|115|Retail|0|115|0|196706
F1215125|L|1|18JUL2023|Card|72|Retail|0|72|0|196766
F1215125|M|1|18JUL2023|Card|50.5|Retail|0|50.5|0|196824
F1215201|L|1|06FEB2024|Card|238.5|Retail|0|238.5|0|191429
F1215355||1|08APR2024|Card|73|Retail|0.2|58.4|0|188456
F1215355|M|1|08APR2024|Card|130.5|Retail|0|130.5|0|190443
F1215355|38|1|17DEC2024|Card|189|Retail|0.55|85.1|0|186724
F1215663|L|1|13JUL2023|Cash|72|Retail|0|72|0|195431
F1217262|L|1|15FEB2025|Cash|82.5|Retail|0|82.5|0|187073
F1217704|S|1|06JAN2025|Card|89.5|Retail|0.5|44.8|0|187440
F1217704|M|1|31OCT2023|Card|122.5|Retail|0.6|49|0|191111
F1217704|M|1|31OCT2023|Card|64|Retail|0.6|25.6|0|192037
F1217704|M|3|31OCT2023|Card|114|Retail|0.65|119.7|0|191624
F1217704|M|1|31OCT2023|Card|133|Retail|0.55|59.9|0|192873
F1217704|L|1|31OCT2023|Card|57.5|Retail|0.55|25.9|0|193173
F1217704|L|1|31OCT2023|Card|123.5|Retail|0.6|49.4|0|193513
F1217704|M|1|10FEB2024|Cash|76.5|Retail|0|76.5|0|191997
F1217769|M|1|11MAR2023|Card|127.5|Retail|0.35|82.9|0|194484
F1217769|M|1|26JUL2023|Card|311.5|Retail|0|311.5|0|194159
F1217769|M|1|08MAR2023|Card|148.5|Retail|0.3|104|0|194284
F1217769|M|1|08MAR2023|Card|92|Retail|0|92|0|195448
F1217769|M|1|08MAR2023|Card|115.5|Retail|0.35|75.1|0|196527
F1217769|P|1|24NOV2024|Cash|93.5|Retail|0.45|51.4|0|185185
F1217769||1|24NOV2024|Cash|59.5|Retail|0.45|32.7|0|185273
F1217769|38|1|24NOV2024|Cash|221.5|Retail|0.5|110.8|0|185876
F1217769|M|1|24NOV2024|Cash|87|Retail|0.55|39.2|0|185932
F1217769|M|1|24NOV2024|Cash|146|Retail|0.5|73|0|186739
F1217769|M|1|24NOV2024|Cash|73|Retail|0.45|40.2|0|187100
F1217769|M|1|24NOV2024|Cash|113|Retail|0.5|56.5|0|187311
F1218603|M|1|10MAR2024|Card|136.5|Retail|0|136.5|0|190185
F1218952|XL|1|23MAY2024|Cash|154.5|Retail|0|154.5|0|190445
F1218952|G|3|18DEC2023|Cash|59.5|Retail|0.45|98.1|0|192123
F1218952|S|1|10NOV2024|Cash|250.5|Retail|0|250.5|0|186758
F1218952|S|-1|25NOV2024|Cash|250.5|Retail|0|-250.5|1|186758
F1218971|L|1|18JAN2025|Card|72.5|Retail|0|72.5|0|186574
F1218971|S|1|04JUL2024|Card|123.5|Retail|0|123.5|0|189336
F1218971|XL|1|04JUL2024|Card|75|Retail|0|75|0|190417
F1218971|P|1|04JUL2024|Card|77.5|Retail|0|77.5|0|190931
F1219441|XXL|1|17JAN2025|Cash|237|Retail|0.45|130.4|0|186520
F1220738|M|1|13NOV2023|Card|174|Retail|0|174|0|193310
F1220738|42|1|15JAN2024|Card|97.5|Retail|0|97.5|0|193172
F1220738|S|1|04APR2024|Card|130|Retail|0|130|0|189180
F1220738|M|1|04APR2024|Card|214|Retail|0.2|171.2|0|189519
F1221109|M|1|16APR2024|Card|115.5|Retail|0|115.5|0|190085
F1221748|38|1|03JUN2023|Card|160|Retail|0.2|128|0|194888
F1222216||1|28NOV2024|Card|67|Retail|0.55|30.2|0|185134
F1222216|M|1|28NOV2024|Card|84|Retail|0.5|42|0|185196
F1222216|S|1|28NOV2024|Card|69|Retail|0.5|34.5|0|185716
F1222216|L|1|28NOV2024|Card|79.5|Retail|0.45|43.7|0|186109
F1222216||1|28NOV2024|Card|25|Retail|0.55|11.3|0|187041
F1222216|S|1|28NOV2024|Card|78|Retail|0.5|39|0|187615
F1222216|M|1|28NOV2024|Card|97.5|Retail|0.5|48.8|0|187947
F1222569|L|1|26SEP2023|Card|155|Retail|0|155|0|193108
F1222569|M|1|10JUN2024|Card|67|Retail|0|67|0|190870
F1222639|L|1|30APR2023|Card|78.5|Retail|0|78.5|0|196483
F1222639|S|1|28MAR2023|Card|60.5|Retail|0|60.5|0|195601
F1222639|L|1|28MAR2023|Card|209|Retail|0|209|0|196109
F1222639|M|1|21JUL2024|Card|90|Retail|0|90|0|190760
F1224732|M|1|11DEC2023|Card|183.5|Retail|0|183.5|0|192707
F1225306|M|1|12MAR2024|Card|262|Retail|0|262|0|188652
F1225306|L|1|04JUL2024|Card|187|Retail|0|187|0|190143
F1225723|M|3|02JAN2024|Cash|299.5|Retail|0|898.5|0|192729
F1226100|M|1|26DEC2024|Card|157.5|Retail|0.5|78.8|0|186363
F1229295|38|1|03SEP2024|Card|239.5|Retail|0|239.5|0|185772
F1229295||1|23MAY2023|Card|21.5|Retail|0|21.5|0|194893
F1232661|M|1|11MAR2024|Card|45.5|Retail|0|45.5|0|189673
F1233164|P|1|23NOV2024|Card|114.5|Retail|0.5|57.3|0|185103
F1233164|M|1|23NOV2024|Card|124|Retail|0.55|55.8|0|185350
F1233164||1|23NOV2024|Card|64.5|Retail|0.55|29|0|186096
F1234098|M|1|27MAY2024|Cash|98.5|Retail|0.25|73.9|0|190225
F1236098|L|1|27DEC2024|Cash|81.5|Retail|0.5|40.8|0|185669
F1236098|M|1|29NOV2024|Card|93.5|Retail|0.55|42.1|0|187605
F1236098|M|1|29NOV2024|Card|101|Retail|0.45|55.6|0|185919
F1236098|S|1|29NOV2024|Card|70|Retail|0.5|35|0|186629
F1236273|M|1|29JAN2024|Card|97.5|Retail|0|97.5|0|191729
F1236408|S|1|20MAY2023|Card|193|Retail|0|193|0|195525
F1236408|M|1|20MAY2023|Card|83|Retail|0|83|0|196683
F1236408|S|1|25FEB2024|Card|149.5|Retail|0|149.5|0|193549
F1236659|S|1|11MAY2024|Card|85.5|Retail|0|85.5|0|189434
F1236746|M|1|28APR2024|Cash|126|Retail|0|126|0|190787
F1236746|M|1|10FEB2024|Card|43|Retail|0|43|0|188061
F1236746|36|1|13JAN2024|Card|199|Retail|0|199|0|191310
F1236746|M|1|27JUL2023|Card|100|Retail|0|100|0|195695
F1236839|L|1|10MAY2024|Cash|102|Retail|0.2|81.6|0|188579
F1236839|38|1|09MAY2024|Cash|127|Retail|0|127|0|190364
F1237643|L|1|16NOV2024|Cash|236.5|Retail|0|236.5|0|186940
F1237643|XXL|1|31DEC2024|Card|150|Retail|0|150|0|186648
F1237643||1|31DEC2024|Card|82.5|Retail|0|82.5|0|186532
F1237643|M|3|22DEC2024|Card|109|Retail|0.45|180|0|186653
F1237643|M|1|05APR2024|Cash|138.5|Retail|0|138.5|0|188533
F1237643|M|1|05APR2024|Cash|103.5|Retail|0.3|72.5|0|188946
F1237643|XXL|1|09FEB2024|Card|75.5|Retail|0|75.5|0|189846
F1237643|M|1|27MAY2023|Card|84.5|Retail|0|84.5|0|195651
F1237643|G|1|28MAR2023|Card|91.5|Retail|0.4|54.9|0|194570
F1237659|XL|1|05JUL2023|Card|147|Retail|0|147|0|196602
F1237659|XL|1|09APR2024|Card|144.5|Retail|0|144.5|0|190483
F1237659|38|1|23DEC2024|Cash|153|Retail|0.5|76.5|0|185164
F1237659|M|1|18OCT2024|Card|168.5|Retail|0.2|134.8|0|185067
F1239261|M|1|07NOV2024|Cash|284|Retail|0|284|0|186026
F1239261|M|1|29DEC2024|Card|111|Retail|0|111|0|186389
F1239849|S|1|09SEP2023|Card|95.5|Retail|0|95.5|0|195025
F1239849|M|1|17NOV2024|Card|64|Retail|0|64|0|186303
F1239849|M|2|15NOV2024|Cash|85.5|Retail|0|171|0|187641
F1239849|S|1|15NOV2024|Cash|312.5|Retail|0|312.5|0|187200
F1239962|L|1|18AUG2024|Card|75.5|Retail|0.45|41.5|0|187297
F1239962|L|1|10MAY2023|Card|52.5|Retail|0.3|36.8|0|194611
F1241978|M|1|04DEC2024|Cash|113.5|Retail|0.45|62.4|0|185115
F1241978|M|1|04DEC2024|Cash|108|Retail|0.5|54|0|185583
F1241978|L|3|04DEC2024|Cash|87|Retail|0.45|143.7|0|187411
F1241978|M|1|30OCT2024|Card|72|Retail|0|72|0|186747
F1241978|L|1|09MAR2024|Card|63.5|Retail|0.35|41.3|0|188103
F1241978|L|1|03JAN2024|Card|320|Retail|0.5|160|0|192989
F1242402|XL|1|05MAR2024|Card|57|Retail|0.35|37.1|0|189206
F1242402|M|1|01NOV2024|Card|83|Retail|0|83|0|186643
F1243198|M|1|11JAN2025|Cash|294|Retail|0.5|147|0|187772
F1243198|XL|1|29OCT2024|Card|141|Retail|0|141|0|186462
F1243198||1|23DEC2024|Card|27.5|Retail|0.5|13.8|0|186391
F1243198|M|1|22AUG2023|Card|48.5|Retail|0|48.5|0|191623
F1243198|M|1|04JUL2023|Card|152|Retail|0|152|0|196763
F1243198||1|04JUL2023|Card|80.5|Retail|0|80.5|0|195933
F1243198|M|1|04JUL2023|Card|276|Retail|0|276|0|195537
F1243198|M|1|19AUG2024|Cash|196|Retail|0|196|0|186306
F1243533|M|1|17SEP2024|Card|119.5|Retail|0|119.5|0|185479
F1244691|XL|1|05MAR2024|Card|109.5|Retail|0|109.5|0|190028
F1244691|S|1|10OCT2024|Cash|268|Retail|0|268|0|186056
F1245373||1|14SEP2023|Cash|49.5|Retail|0|49.5|0|191045
F1245373|XL|1|14SEP2023|Cash|62.5|Retail|0|62.5|0|191072
F1245373|S|1|14SEP2023|Cash|86.5|Retail|0.15|73.5|0|191522
F1245373|38|1|14SEP2023|Cash|93.5|Retail|0|93.5|0|193432
F1246290|L|1|17JAN2024|Card|68.5|Retail|0|68.5|0|192056
F1246290|M|3|17JAN2024|Card|337|Retail|0|1011|0|193379
F1246290|M|1|24JUL2024|Card|208|Retail|0|208|0|189681
F1246384|XL|-1|07NOV2024|Cash|228|Retail|0|-228|1|187434
F1246384|XL|1|24OCT2024|Cash|228|Retail|0|228|0|187434
F1246398|M|1|10NOV2024|Card|176.5|Retail|0|176.5|0|186375
F1246398|48|1|26OCT2024|Card|159|Retail|0|159|0|185060
F1246398|L|1|23NOV2024|Card|139|Retail|0|139|0|185214
F1246398|S|3|23NOV2024|Card|171.5|Retail|0|514.5|0|187959
F1246398|M|1|27SEP2023|Card|291.5|Retail|0|291.5|0|193951
F1246398|P|1|21NOV2023|Cash|89|Retail|0|89|0|191760
F1246398|38|1|19JAN2024|Cash|213|Retail|0|213|0|191586
F1246398|L|1|31MAR2024|Card|84.5|Retail|0|84.5|0|189975
F1246398|M|1|04AUG2024|Cash|170.5|Retail|0|170.5|0|188754
F1246398|M|1|04AUG2024|Cash|88|Retail|0|88|0|190479
F1247179|38|1|03FEB2024|Card|203.5|Retail|0|203.5|0|190728
F1247296|M|1|23JUN2024|Card|137.5|Retail|0|137.5|0|188079
F1247296|L|1|23JUN2024|Card|131.5|Retail|0|131.5|0|190498
F1247296|M|1|07DEC2024|Card|249.5|Retail|0|249.5|0|185952
F1248640|M|1|11FEB2024|Card|248.5|Retail|0|248.5|0|191516
F1248670|L|1|20AUG2024|Card|82.5|Retail|0.45|45.4|0|186543
F1248670|L|1|04NOV2024|Card|55|Retail|0|55|0|187709
F1248822|XL|1|09JAN2025|Card|114|Retail|0.55|51.3|0|186956
F1248822|M|1|11NOV2024|Card|92.5|Retail|0|92.5|0|186553
F1248822|M|1|08APR2024|Card|279.5|Retail|0|279.5|0|188812
F1248822|S|1|02DEC2023|Card|53.5|Retail|0|53.5|0|191571
F1249076|M|1|14MAY2024|Cash|156|Retail|0.2|124.8|0|190912
F1249919|38|1|11MAR2024|Cash|173.5|Retail|0|173.5|0|188388
F1249919|38|1|05OCT2024|Card|142.5|Retail|0|142.5|0|185398
F1249919|L|1|03OCT2024|Cash|180.5|Retail|0|180.5|0|187257
F1249919|36|1|26NOV2023|Cash|171.5|Retail|0.55|77.2|0|191414
F1249919|S|1|08APR2023|Cash|157.5|Retail|0|157.5|0|196299
F1249919||1|10MAR2023|Card|33|Retail|0|33|0|194026
F1249919|XXL|1|26NOV2023|Cash|167|Retail|0.45|91.9|0|191376
F1249919|XXL|1|26NOV2023|Cash|119.5|Retail|0.55|53.8|0|191641
F1249919|M|1|26NOV2023|Cash|235|Retail|0.5|117.5|0|191767
F1249919||1|26NOV2023|Cash|34.5|Retail|0.5|17.3|0|192908
F1249919|L|1|26NOV2023|Cash|124.5|Retail|0.45|68.5|0|193824
F1249919|M|1|26NOV2023|Cash|106.5|Retail|0.5|53.3|0|194006
F1249919|XXL|1|08DEC2024|Cash|310.5|Retail|0.5|155.3|0|186000
F1249919|M|1|09JAN2025|Card|209|Retail|0|209|0|186795
F1249958|M|1|27OCT2024|Cash|92.5|Retail|0|92.5|0|186149
F1249958|36|1|16DEC2024|Card|232|Retail|0.5|116|0|185850
F1249958|M|1|05DEC2023|Card|83.5|Retail|0.5|41.8|0|192471
F1249958||1|22SEP2024|Card|37|Retail|0|37|0|185856
F1249958|S|1|15SEP2024|Cash|93|Retail|0|93|0|187121
F1249958|36|2|15SEP2024|Cash|203|Retail|0|406|0|187644
F1249958|S|1|12FEB2024|Cash|122.5|Retail|0|122.5|0|193185
F1250084|M|1|22MAY2024|Card|63|Retail|0|63|0|189325
F1250084|M|1|05DEC2023|Card|108|Retail|0.5|54|0|193326
F1250084|M|1|10SEP2023|Cash|44.5|Retail|0|44.5|0|191285
F1250084|M|1|10SEP2023|Cash|118.5|Retail|0.15|100.7|0|193684
F1250084|S|1|05DEC2023|Card|131|Retail|0|131|0|191702
F1250084|P|1|05DEC2023|Card|149|Retail|0.5|74.5|0|192021
F1250084|S|1|05DEC2023|Card|131|Retail|0.55|59|0|193179
F1250084|M|1|05DEC2023|Card|88.5|Retail|0|88.5|0|193082
F1250084|S|2|05DEC2023|Card|226|Retail|0.5|226|0|191237
F1250084|M|1|05DEC2023|Card|104|Retail|0.5|52|0|193393
F1250084|XL|1|28OCT2023|Card|98|Retail|0|98|0|191925
F1250084|M|1|01JAN2025|Cash|114|Retail|0.5|57|0|185539
F1251608|M|1|11OCT2024|Card|148|Retail|0.15|125.8|0|186540
F1251608|S|1|11OCT2024|Card|145.5|Retail|0.2|116.4|0|187927
F1251608|M|1|02NOV2024|Card|118.5|Retail|0|118.5|0|187403
F1252199|M|1|13SEP2024|Cash|120|Retail|0|120|0|185197
F1252506|S|1|11MAY2024|Cash|265|Retail|0|265|0|188188
F1252506|GG|1|11MAY2024|Cash|173.5|Retail|0.2|138.8|0|189136
F1252506|L|1|17FEB2024|Card|133.5|Retail|0|133.5|0|193300
F1252506|XXL|1|24JUN2024|Card|158|Retail|0|158|0|188256
F1252506|S|1|17SEP2023|Card|190|Retail|0|190|0|192719
F1252506|M|1|04OCT2023|Card|374|Retail|0|374|0|191611
F1252506|M|1|22DEC2024|Cash|84|Retail|0.5|42|0|185525
F1252506|S|1|18JAN2025|Card|227.5|Retail|0.4|136.5|0|186661
F1252506|40|1|22DEC2024|Cash|183.5|Retail|0.55|82.6|0|186282
F1252506|M|1|22DEC2024|Cash|157.5|Retail|0.45|86.6|0|187621
F1253111||1|04DEC2023|Cash|47.5|Retail|0|47.5|0|192928
F1253968|L|1|16APR2024|Card|76|Retail|0|76|0|190867
F1253968|S|1|30JUN2024|Cash|67|Retail|0|67|0|189307
F1253968|S|1|22JAN2025|Card|162.5|Retail|0.45|89.4|0|186945
F1253968|M|1|19JAN2025|Card|251|Retail|0.5|125.5|0|187876
F1253968|M|3|13DEC2024|Card|63|Retail|0|189|0|187319
F1255760|M|1|19OCT2023|Card|84|Retail|0.2|67.2|0|193004
F1256576|38|1|09OCT2023|Cash|119|Retail|0|119|0|192038
F1256576|L|1|09OCT2023|Cash|73.5|Retail|0|73.5|0|191717
F1256576|L|1|20MAR2024|Card|57|Retail|0.3|39.9|0|188442
F1256576|L|-1|03JAN2025|Card|143.5|Retail|0|-143.5|1|185412
F1256576|L|1|14DEC2024|Card|143.5|Retail|0|143.5|0|185412
F1256576|M|1|20FEB2025|Card|217.5|Retail|0|217.5|0|185605
F1256927|L|1|22NOV2023|Cash|70.5|Retail|0|70.5|0|193209
F1256927|L|1|21APR2023|Cash|138.5|Retail|0|138.5|0|195655
F1256927|S|1|08OCT2024|Card|65|Retail|0|65|0|186631
F1256927|XXL|1|31OCT2024|Card|358|Retail|0|358|0|187763
F1257225|L|1|26AUG2024|Cash|95|Retail|0|95|0|188316
F1257392|M|1|31MAY2024|Card|59.5|Retail|0|59.5|0|190997
F1257392|S|1|07SEP2024|Card|63|Retail|0|63|0|186424
F1260898|S|1|29MAY2024|Cash|89|Retail|0|89|0|189049
F1261525|M|1|28JAN2024|Card|132|Retail|0.55|59.4|0|191418
F1262504|XXL|1|07OCT2024|Card|123.5|Retail|0|123.5|0|187560
F1262504|M|1|20MAR2024|Card|98|Retail|0.35|63.7|0|189812
F1262504|M|1|17DEC2024|Card|304|Retail|0|304|0|187191
F1263171|M|2|17DEC2024|Card|60.5|Retail|0.5|60.6|0|187019
F1263171|M|1|11SEP2023|Cash|110.5|Retail|0.15|93.9|0|192499
F1263171|38|1|11SEP2023|Cash|94|Retail|0|94|0|192678
F1263171|M|1|11SEP2023|Cash|154.5|Retail|0|154.5|0|193174
F1263171|S|2|06APR2023|Card|208|Retail|0|416|0|196742
F1263263|M|1|29APR2023|Cash|109|Retail|0|109|0|196515
F1263263||1|31MAR2024|Card|19.5|Retail|0|19.5|0|190395
F1265037|S|1|13APR2024|Cash|83.5|Retail|0|83.5|0|190994
F1265037|M|1|21MAR2023|Cash|143|Retail|0|143|0|194849
F1265037|40|1|21MAR2023|Cash|136.5|Retail|0|136.5|0|195694
F1265037|M|1|21MAR2023|Cash|88.5|Retail|0|88.5|0|196524
F1265037|38|1|21MAR2023|Cash|197|Retail|0|197|0|196968
F1265037|S|1|29OCT2024|Cash|117|Retail|0|117|0|185670
F1265712||1|01APR2023|Cash|25|Retail|0|25|0|195829
F1265712|S|1|09JUN2024|Card|72|Retail|0|72|0|190685
F1265712|38|1|07MAR2024|Card|211.5|Retail|0|211.5|0|188372
F1265712|M|1|07MAR2024|Card|72.5|Retail|0.4|43.5|0|190183
F1265712|M|1|20APR2024|Card|61|Retail|0|61|0|189621
F1265841|40|1|18DEC2024|Card|122|Retail|0.5|61|0|186828
F1266823|S|2|08JUN2024|Cash|92|Retail|0|184|0|189931
F1266823|40|1|08JUN2024|Cash|234|Retail|0|234|0|188528
