customer_id|id_nl|date|open|click
F0940402|4634803|28APR2024|Y|N
F0940402|4634804|28JUL2024|Y|N
F0941652|4625867|09FEB2025|Y|N
F0941652|4625856|09APR2023|Y|Y
F0941652|4625859|30JUL2023|Y|N
F0941652|4625857|23APR2023|N|N
F0941652|4625858|16JUL2023|N|N
F0941652|4625860|24SEP2023|N|N
F0941652|4625855|19MAR2023|Y|Y
F0941652|4625861|24DEC2023|Y|N
F0941652|4625862|24MAR2024|N|N
F0941652|4625863|09JUN2024|Y|Y
F0941652|4625864|30JUN2024|N|N
F0941652|4625866|22SEP2024|N|N
F0941652|4625865|01SEP2024|N|N
F0941662|4625769|17NOV2024|Y|N
F0941662|4625768|14JUL2024|N|N
F0941662|4625767|17MAR2024|Y|Y
F0941662|4625770|16FEB2025|Y|N
F0941824|4624635|01OCT2023|N|N
F0941824|4624634|17SEP2023|N|N
F0941824|4624636|24DEC2023|Y|Y
F0942281|4621701|25AUG2024|Y|N
F0942281|4621700|18AUG2024|N|N
F0942281|4621704|10NOV2024|N|N
F0942281|4621703|08SEP2024|N|N
F0942281|4621702|01SEP2024|N|N
F0942281|4621706|26JAN2025|Y|N
F0942281|4621705|19JAN2025|N|N
F0942281|4621695|03DEC2023|N|N
F0942281|4621694|22OCT2023|Y|N
F0942281|4621698|03MAR2024|N|N
F0942281|4621699|17MAR2024|N|N
F0942281|4621693|01OCT2023|N|N
F0942281|4621697|28JAN2024|Y|Y
F0942281|4621696|07JAN2024|Y|Y
F0942281|4621692|10SEP2023|Y|N
F0943334|4614207|08SEP2024|Y|Y
F0943378|4613842|19NOV2023|N|N
F0943749|4611368|05MAR2023|Y|N
F0943749|4611369|04FEB2024|Y|Y
F0943749|4611370|26MAY2024|N|N
F0943749|4611371|06OCT2024|Y|N
F0943755|4611349|03NOV2024|N|N
F0943755|4611348|16JUN2024|Y|Y
F0943755|4611346|03DEC2023|N|N
F0943755|4611347|25FEB2024|N|N
F0943755|4611345|27AUG2023|Y|N
F0943755|4611350|01DEC2024|N|N
F0943755|4611352|02FEB2025|N|N
F0943755|4611351|12JAN2025|Y|N
F0943968|4609790|22DEC2024|N|N
F0944318|4607033|12JAN2025|Y|Y
F0944318|4607030|26NOV2023|Y|N
F0944318|4607031|17MAR2024|Y|N
F0944318|4607032|28JUL2024|N|N
F0944343|4606857|09JUN2024|N|N
F0944343|4606856|02JUN2024|N|N
F0944343|4606855|26MAY2024|N|N
F0944343|4606858|13OCT2024|Y|N
F0944343|4606859|15DEC2024|Y|N
F0945108|4601613|01DEC2024|N|N
F0945108|4601610|19NOV2023|Y|N
F0945108|4601612|20OCT2024|N|N
F0945108|4601611|01SEP2024|N|N
F0945322|4600079|28MAY2023|N|N
F0945504|4598741|22OCT2023|Y|Y
F0945504|4598740|20AUG2023|Y|N
F0946757|4593451|31DEC2023|N|N
F0947872|4590592|06OCT2024|N|N
F0948190|4589857|01SEP2024|N|N
F0948939|4588038|08DEC2024|Y|Y
F0949454|4586774|20AUG2023|N|N
F0949454|4586777|03MAR2024|Y|N
F0949454|4586775|15OCT2023|Y|N
F0949454|4586776|14JAN2024|Y|N
F0949454|4586780|01DEC2024|N|N
F0949454|4586781|09FEB2025|N|N
F0949454|4586778|30JUN2024|Y|Y
F0949454|4586779|22SEP2024|Y|Y
F0950144|4585089|24NOV2024|N|N
F0950144|4585087|26MAY2024|Y|N
F0950144|4585088|15SEP2024|N|N
F0950144|4585090|02FEB2025|Y|N
F0950144|4585091|16FEB2025|N|N
F0950144|4585084|07MAY2023|N|N
F0950144|4585086|04FEB2024|Y|Y
F0950144|4585085|24SEP2023|N|N
F0950727|4583731|15SEP2024|N|N
F0950727|4583730|12NOV2023|N|N
F0950727|4583728|21MAY2023|Y|N
F0950727|4583729|17SEP2023|Y|N
F0950863|4583348|06AUG2023|Y|N
F0950863|4583349|25FEB2024|Y|N
F0950863|4583346|19MAR2023|N|N
F0950863|4583347|18JUN2023|N|N
F0950863|4583355|02FEB2025|N|N
F0950863|4583354|19JAN2025|N|N
F0950863|4583356|16FEB2025|Y|N
F0950863|4583351|28APR2024|N|N
F0950863|4583353|24NOV2024|N|N
F0950863|4583350|07APR2024|N|N
F0950863|4583352|23JUN2024|Y|N
F0950996|4582973|08SEP2024|N|N
F0950996|4582972|30JUN2024|N|N
F0951866|4580708|01OCT2023|Y|Y
F0951866|4580707|24SEP2023|N|N
F0952532|4579066|26JAN2025|N|N
F0952532|4579065|12MAY2024|Y|N
F0953336|4577173|31MAR2024|Y|N
F0955395|4571692|06OCT2024|N|N
F0955395|4571691|18JUN2023|N|N
F0955395|4571693|02FEB2025|N|N
F0955920|4569570|20AUG2023|N|N
F0955920|4569572|22OCT2023|Y|N
F0955920|4569574|03MAR2024|Y|N
F0955920|4569571|15OCT2023|Y|N
F0955920|4569573|28JAN2024|Y|N
F0955920|4569569|18JUN2023|Y|Y
F0955920|4569576|11AUG2024|Y|N
F0955920|4569575|26MAY2024|N|N
F0955920|4569577|10NOV2024|Y|N
F0958053|4560649|21JAN2024|Y|N
F0958111|4560360|07JAN2024|N|N
F0958111|4560359|01OCT2023|Y|Y
F0958111|4560361|28JAN2024|N|N
F0958111|4560358|17SEP2023|N|N
F0958111|4560357|03SEP2023|Y|N
F0958111|4560362|17MAR2024|N|N
F0958111|4560375|15DEC2024|Y|N
F0958111|4560376|19JAN2025|N|N
F0958111|4560372|25AUG2024|Y|N
F0958111|4560368|09JUN2024|Y|N
F0958111|4560371|11AUG2024|N|N
F0958111|4560364|28APR2024|Y|N
F0958111|4560370|04AUG2024|N|N
F0958111|4560367|26MAY2024|N|N
F0958111|4560366|19MAY2024|Y|N
F0958111|4560363|21APR2024|N|N
F0958111|4560374|20OCT2024|Y|N
F0958111|4560373|29SEP2024|Y|N
F0958111|4560365|12MAY2024|N|N
F0958111|4560369|16JUN2024|Y|Y
F0958347|4559314|28JUL2024|Y|Y
F0959748|4553196|29SEP2024|N|N
F0959748|4553197|08DEC2024|N|N
F0959748|4553198|15DEC2024|N|N
F0959748|4553199|26JAN2025|Y|Y
F0960635|4549597|06AUG2023|N|N
F0960635|4549598|05NOV2023|Y|N
F0962981|4539617|28JUL2024|N|N
F0962981|4539616|14JUL2024|Y|N
F0962981|4539618|20OCT2024|N|N
F0962981|4539619|01DEC2024|Y|N
F0962981|4539621|16FEB2025|Y|N
F0962981|4539620|05JAN2025|N|N
F0963908|4535757|04FEB2024|Y|N
F0965324|4529794|14JUL2024|N|N
F0965324|4529793|30JUN2024|Y|Y
F0965324|4529797|16FEB2025|N|N
F0965324|4529795|22DEC2024|N|N
F0965324|4529796|05JAN2025|Y|N
F0965324|4529792|17DEC2023|Y|N
F0966778|4523592|07APR2024|N|N
F0966778|4523591|10MAR2024|N|N
F0966778|4523590|18FEB2024|N|N
F0966778|4523589|24DEC2023|N|N
F0966778|4523594|02FEB2025|N|N
F0966778|4523593|08DEC2024|Y|N
F0966903|4523110|19JAN2025|N|N
F0966903|4523104|03DEC2023|Y|Y
F0966903|4523100|17SEP2023|N|N
F0966903|4523103|05NOV2023|Y|N
F0966903|4523098|30JUL2023|N|N
F0966903|4523105|17DEC2023|Y|N
F0966903|4523102|22OCT2023|Y|N
F0966903|4523101|01OCT2023|Y|N
F0966903|4523107|18FEB2024|Y|N
F0966903|4523099|10SEP2023|Y|N
F0966903|4523106|24DEC2023|N|N
F0966903|4523108|21APR2024|Y|Y
F0966903|4523109|01SEP2024|Y|Y
F0967787|4519430|24NOV2024|N|N
F0967787|4519429|17NOV2024|N|N
F0967787|4519428|27OCT2024|Y|Y
F0967787|4519431|29DEC2024|Y|N
F0967787|4519433|19JAN2025|N|N
F0967787|4519432|12JAN2025|N|N
F0967787|4519435|23FEB2025|Y|N
F0967787|4519434|16FEB2025|Y|N
F0967787|4519427|28JAN2024|N|N
F0967787|4519426|17DEC2023|Y|Y
F0967787|4519425|27AUG2023|Y|N
F0969273|4513007|11AUG2024|N|N
F0969273|4513008|16FEB2025|Y|N
F0970609|4507371|25FEB2024|Y|Y
F0970609|4507368|06AUG2023|N|N
F0970609|4507370|21JAN2024|N|N
F0970609|4507369|01OCT2023|N|N
F0970609|4507367|02JUL2023|N|N
F0970609|4507372|28APR2024|N|N
F0970609|4507373|14JUL2024|Y|Y
F0971145|4505253|19JAN2025|N|N
F0971145|4505254|26JAN2025|N|N
F0971145|4505252|02JUL2023|Y|N
F0973684|4498144|01DEC2024|Y|N
F0974332|4496863|08DEC2024|N|N
F0974332|4496864|12JAN2025|N|N
F0974332|4496862|08SEP2024|N|N
F0975884|4493596|22OCT2023|N|N
F0975884|4493597|17MAR2024|Y|Y
F0977182|4490890|21JAN2024|N|N
F0977182|4490891|23JUN2024|N|N
F0978453|4488229|19MAY2024|Y|Y
F0978648|4487809|25AUG2024|Y|N
F0978648|4487807|03DEC2023|N|N
F0978648|4487808|28JAN2024|Y|N
F0978648|4487810|26JAN2025|Y|N
F0978822|4487484|29OCT2023|Y|N
F0980644|4483755|21JUL2024|N|N
F0980644|4483756|22SEP2024|N|N
F0980644|4483754|17MAR2024|Y|N
F0980644|4483752|21MAY2023|N|N
F0980644|4483753|04JUN2023|N|N
F0981551|4481942|06AUG2023|Y|N
F0981551|4481941|25JUN2023|Y|N
F0984439|4473847|01DEC2024|N|N
F0984439|4473845|15OCT2023|N|N
F0984439|4473846|18FEB2024|Y|N
F0985051|4471635|04FEB2024|Y|Y
F0985849|4468775|15SEP2024|Y|N
F0986390|4466873|10NOV2024|Y|N
F0986390|4466872|04AUG2024|N|N
F0986390|4466871|21JUL2024|Y|Y
F0986390|4466870|14JUL2024|Y|Y
F0986390|4466869|07JUL2024|N|N
F0986390|4466868|23JUN2024|Y|N
F0986390|4466867|14JAN2024|N|N
F0986390|4466865|26NOV2023|N|N
F0986390|4466866|17DEC2023|Y|Y
F0986390|4466874|02FEB2025|N|N
F0987090|4464315|16FEB2025|Y|N
F0987090|4464311|30JUL2023|N|N
F0987090|4464313|10MAR2024|Y|N
F0987090|4464312|28JAN2024|Y|Y
F0987090|4464314|25AUG2024|N|N
F0990390|4452423|29DEC2024|Y|Y
F0990390|4452422|28JUL2024|N|N
F0990616|4451628|09JUN2024|N|N
F0990616|4451627|07APR2024|N|N
F0990616|4451630|22SEP2024|N|N
F0990616|4451629|23JUN2024|Y|Y
F0990616|4451631|12JAN2025|Y|N
F0990616|4451625|15OCT2023|N|N
F0990616|4451626|28JAN2024|Y|Y
F0994406|4438763|24MAR2024|Y|N
F0994406|4438762|11FEB2024|Y|Y
F0994406|4438761|04FEB2024|Y|Y
F0994406|4438764|02JUN2024|Y|N
F0994406|4438765|06OCT2024|N|N
F0995324|4435518|26NOV2023|N|N
F0995324|4435517|10SEP2023|Y|N
F0995324|4435519|09JUN2024|N|N
F0995324|4435520|08SEP2024|Y|Y
F0996403|4431943|01DEC2024|Y|Y
F0997973|4426195|03NOV2024|N|N
F0997973|4426194|08SEP2024|N|N
F0997973|4426193|16JUN2024|N|N
F0997973|4426192|14JAN2024|N|N
F0998028|4426007|05JAN2025|Y|N
F0998028|4426005|31MAR2024|N|N
F0998028|4426006|01SEP2024|Y|N
F0998060|4425905|23FEB2025|N|N
F0999328|4421432|11FEB2024|N|N
F0999328|4421433|25FEB2024|Y|N
F0999645|4420249|28JAN2024|N|N
F0999645|4420250|26MAY2024|Y|N
F0999645|4420252|17NOV2024|Y|N
F0999645|4420251|14JUL2024|N|N
F1000138|4418483|23APR2023|N|N
F1000138|4418484|24SEP2023|N|N
F1000138|4418485|31DEC2023|N|N
F1000138|4418487|08DEC2024|Y|N
F1000138|4418488|15DEC2024|Y|N
F1000138|4418486|28JUL2024|Y|N
F1004742|4408444|24MAR2024|Y|N
F1005565|4407878|07JAN2024|Y|N
F1005565|4407880|03MAR2024|Y|Y
F1005565|4407877|06AUG2023|N|N
F1005565|4407879|18FEB2024|Y|Y
F1006235|4407431|30APR2023|N|N
F1006235|4407432|04FEB2024|Y|N
F1006235|4407433|25AUG2024|N|N
F1006417|4407280|21JUL2024|N|N
F1009672|4405118|30APR2023|N|N
F1010160|4404786|07JUL2024|Y|N
F1011058|4404206|17SEP2023|N|N
F1011531|4403914|08DEC2024|Y|N
F1016920|4399339|19NOV2023|Y|N
F1016920|4399338|12NOV2023|N|N
F1016920|4399340|31DEC2023|Y|Y
F1016920|4399337|10SEP2023|Y|N
F1016920|4399341|02FEB2025|N|N
F1016960|4399229|08DEC2024|N|N
F1018280|4396133|26NOV2023|N|N
F1018280|4396134|24DEC2023|Y|N
F1018280|4396135|12JAN2025|N|N
F1020896|4389649|16FEB2025|N|N
F1020896|4389646|19NOV2023|N|N
F1020896|4389647|24MAR2024|N|N
F1020896|4389648|22SEP2024|Y|N
F1020919|4389569|27OCT2024|N|N
F1021425|4388309|31DEC2023|Y|N
F1021636|4387739|19JAN2025|Y|Y
F1021807|4387358|10NOV2024|Y|N
F1021859|4387240|02FEB2025|Y|N
F1021859|4387239|26JAN2025|Y|Y
F1021859|4387238|22DEC2024|Y|N
F1022398|4386019|06AUG2023|Y|N
F1022398|4386020|03MAR2024|N|N
F1022398|4386021|16JUN2024|Y|Y
F1022902|4384993|20OCT2024|N|N
F1022902|4384992|28APR2024|Y|N
F1022902|4384991|21JAN2024|Y|N
F1022902|4384994|08DEC2024|N|N
F1023146|4384434|09JUN2024|N|N
F1023146|4384435|01SEP2024|N|N
F1023146|4384436|01DEC2024|Y|Y
F1023146|4384431|12NOV2023|Y|N
F1023146|4384432|14JAN2024|Y|N
F1023146|4384433|21JAN2024|Y|Y
F1023876|4382696|11JUN2023|N|N
F1023876|4382695|09APR2023|Y|N
F1023876|4382697|01OCT2023|Y|N
F1023876|4382698|07JAN2024|Y|Y
F1023876|4382705|26JAN2025|Y|N
F1023876|4382704|01DEC2024|N|N
F1023876|4382702|19MAY2024|N|N
F1023876|4382700|21APR2024|N|N
F1023876|4382699|07APR2024|Y|N
F1023876|4382703|29SEP2024|Y|Y
F1023876|4382701|05MAY2024|N|N
F1026426|4376676|06AUG2023|N|N
F1026426|4376680|11FEB2024|N|N
F1026426|4376675|12MAR2023|Y|N
F1026426|4376677|24SEP2023|Y|Y
F1026426|4376679|14JAN2024|N|N
F1026426|4376678|19NOV2023|Y|N
F1026426|4376683|08DEC2024|N|N
F1026426|4376684|09FEB2025|Y|N
F1026426|4376682|10NOV2024|Y|N
F1026426|4376681|07JUL2024|Y|N
F1026737|4375876|07APR2024|N|N
F1029069|4370472|11FEB2024|Y|N
F1029069|4370473|19JAN2025|N|N
F1029761|4368851|25AUG2024|N|N
F1031914|4361795|31DEC2023|N|N
F1031914|4361793|14MAY2023|Y|Y
F1031914|4361794|08OCT2023|N|N
F1031914|4361796|28JUL2024|Y|Y
F1032187|4360712|12JAN2025|N|N
F1032187|4360711|05JAN2025|Y|N
F1032432|4359758|28JAN2024|Y|N
F1032432|4359759|10MAR2024|Y|Y
F1032432|4359765|16FEB2025|Y|N
F1032432|4359763|01SEP2024|N|N
F1032432|4359761|07JUL2024|Y|N
F1032432|4359762|14JUL2024|Y|Y
F1032432|4359760|21APR2024|Y|N
F1032432|4359764|06OCT2024|N|N
F1033789|4354178|24NOV2024|N|N
F1033789|4354177|08SEP2024|N|N
F1033789|4354179|08DEC2024|Y|Y
F1033899|4353740|02FEB2025|N|N
F1033899|4353738|19NOV2023|Y|Y
F1033899|4353739|04FEB2024|Y|Y
F1034698|4350723|24NOV2024|Y|N
F1034698|4350720|19MAY2024|Y|N
F1034698|4350722|27OCT2024|N|N
F1034698|4350721|26MAY2024|N|N
F1034698|4350716|03DEC2023|Y|N
F1034698|4350714|28MAY2023|N|N
F1034698|4350719|18FEB2024|N|N
F1034698|4350715|04JUN2023|Y|Y
F1034698|4350718|17DEC2023|N|N
F1034698|4350717|10DEC2023|N|N
F1034698|4350724|22DEC2024|N|N
F1034698|4350725|09FEB2025|Y|N
F1035078|4349168|30JUN2024|N|N
F1035191|4348645|20OCT2024|N|N
F1035191|4348644|22SEP2024|N|N
F1035653|4346805|29SEP2024|Y|N
F1035653|4346806|16FEB2025|Y|N
F1036204|4344425|21JUL2024|N|N
F1036464|4343300|30APR2023|Y|N
F1039903|4329260|14JAN2024|N|N
F1040125|4328275|23JUL2023|Y|N
F1040125|4328274|07MAY2023|Y|N
F1040125|4328282|29DEC2024|N|N
F1040125|4328279|11AUG2024|Y|N
F1040125|4328281|13OCT2024|Y|Y
F1040125|4328276|07APR2024|Y|N
F1040125|4328278|30JUN2024|Y|N
F1040125|4328280|29SEP2024|Y|N
F1040125|4328277|12MAY2024|Y|N
F1040314|4327515|23JUN2024|N|N
F1040314|4327514|12NOV2023|N|N
F1040479|4326845|15OCT2023|N|N
F1040479|4326849|17NOV2024|N|N
F1040479|4326847|20OCT2024|N|N
F1040479|4326846|30JUN2024|N|N
F1040479|4326848|27OCT2024|Y|Y
F1041777|4321245|21JAN2024|Y|N
F1044509|4309935|15OCT2023|Y|Y
F1044509|4309934|09JUL2023|Y|Y
F1048334|4293923|25AUG2024|N|N
F1048334|4293926|24NOV2024|N|N
F1048334|4293922|21JUL2024|N|N
F1048334|4293925|29SEP2024|N|N
F1048334|4293924|22SEP2024|Y|Y
F1048334|4293921|05MAY2024|N|N
F1048459|4293410|29DEC2024|N|N
F1048524|4293120|28MAY2023|N|N
F1048524|4293121|31DEC2023|N|N
F1048524|4293122|31MAR2024|N|N
F1048524|4293125|11AUG2024|N|N
F1048524|4293123|26MAY2024|Y|Y
F1048524|4293124|21JUL2024|N|N
F1048734|4292187|15SEP2024|N|N
F1049024|4290809|06OCT2024|Y|N
F1049024|4290808|25FEB2024|N|N
F1049024|4290807|23JUL2023|N|N
F1049024|4290810|02FEB2025|Y|N
F1049024|4290811|23FEB2025|N|N
F1049556|4288647|19NOV2023|N|N
F1049556|4288646|13AUG2023|N|N
F1049556|4288645|23JUL2023|N|N
F1049556|4288648|21JAN2024|N|N
F1049556|4288654|01DEC2024|N|N
F1049556|4288650|28APR2024|Y|Y
F1049556|4288651|28JUL2024|N|N
F1049556|4288653|17NOV2024|Y|N
F1049556|4288649|07APR2024|N|N
F1049556|4288652|15SEP2024|N|N
F1051463|4280338|15DEC2024|Y|N
F1051463|4280339|26JAN2025|N|N
F1051463|4280335|30JUN2024|N|N
F1051463|4280336|14JUL2024|Y|N
F1051463|4280337|06OCT2024|N|N
F1051572|4279848|02JUN2024|Y|Y
F1051572|4279850|03NOV2024|Y|N
F1051572|4279849|14JUL2024|Y|N
F1051572|4279851|01DEC2024|N|N
F1051572|4279847|18FEB2024|Y|Y
F1052531|4276089|23JUN2024|N|N
F1052531|4276090|08SEP2024|N|N
F1053967|4269953|16JUN2024|N|N
F1055139|4265073|02JUN2024|Y|N
F1055139|4265072|05MAY2024|N|N
F1055139|4265074|16FEB2025|N|N
F1055782|4262414|16FEB2025|N|N
F1055782|4262413|15DEC2024|N|N
F1055782|4262408|30APR2023|Y|N
F1055782|4262410|21JAN2024|Y|N
F1055782|4262409|02JUL2023|N|N
F1055782|4262412|09JUN2024|Y|Y
F1055782|4262411|26MAY2024|N|N
F1055821|4262246|30JUL2023|Y|N
F1056692|4259703|20AUG2023|Y|Y
F1056692|4259704|15OCT2023|Y|N
F1057241|4258214|21JUL2024|Y|N
F1058090|4255768|21JAN2024|Y|N
F1058090|4255767|07JAN2024|N|N
F1058090|4255775|01DEC2024|Y|N
F1058090|4255770|02JUN2024|N|N
F1058090|4255774|20OCT2024|N|N
F1058090|4255773|08SEP2024|N|N
F1058090|4255771|16JUN2024|N|N
F1058090|4255769|05MAY2024|N|N
F1058090|4255772|01SEP2024|Y|N
F1058750|4253986|03DEC2023|N|N
F1058750|4253987|24MAR2024|N|N
F1058750|4253985|30JUL2023|N|N
F1059068|4253145|24MAR2024|Y|N
F1059068|4253144|14JAN2024|Y|Y
F1059068|4253147|09JUN2024|Y|N
F1059068|4253146|14APR2024|Y|Y
F1059583|4251650|15DEC2024|Y|Y
F1061466|4246167|24MAR2024|N|N
F1061477|4246121|10MAR2024|N|N
F1061477|4246122|05JAN2025|Y|Y
F1061619|4245721|21APR2024|N|N
F1061619|4245719|05NOV2023|Y|Y
F1061619|4245720|24DEC2023|Y|N
F1061916|4244884|11JUN2023|Y|N
F1061916|4244883|14MAY2023|N|N
F1061916|4244885|17NOV2024|N|N
F1062074|4244432|08SEP2024|N|N
F1062074|4244431|10SEP2023|N|N
F1062074|4244430|03SEP2023|Y|N
F1062217|4243981|12JAN2025|Y|Y
F1062217|4243980|28JUL2024|Y|N
F1062665|4242708|20AUG2023|N|N
F1062665|4242710|26NOV2023|N|N
F1062665|4242709|12NOV2023|N|N
F1062665|4242712|11FEB2024|N|N
F1062665|4242706|12MAR2023|N|N
F1062665|4242707|21MAY2023|Y|N
F1062665|4242711|10DEC2023|Y|N
F1062665|4242717|16FEB2025|Y|N
F1062665|4242716|19JAN2025|N|N
F1062665|4242715|12JAN2025|Y|Y
F1062665|4242713|18AUG2024|N|N
F1062665|4242714|22SEP2024|N|N
F1063987|4239134|24NOV2024|N|N
F1064219|4238445|17DEC2023|N|N
F1065662|4234472|13OCT2024|Y|N
F1065662|4234473|16FEB2025|N|N
F1066617|4231799|02FEB2025|N|N
F1066617|4231797|14JUL2024|Y|Y
F1066617|4231798|29SEP2024|N|N
F1068471|4226556|13OCT2024|Y|N
F1069359|4223951|28JUL2024|N|N
F1069359|4223950|21JUL2024|N|N
F1069359|4223952|06OCT2024|N|N
F1069359|4223949|07JUL2024|Y|N
F1069359|4223948|05MAY2024|Y|N
F1069359|4223953|05JAN2025|Y|Y
F1070993|4219078|25FEB2024|N|N
F1070993|4219082|02FEB2025|Y|N
F1070993|4219079|09JUN2024|N|N
F1070993|4219080|18AUG2024|Y|N
F1070993|4219081|20OCT2024|N|N
F1071799|4216813|18AUG2024|N|N
F1071799|4216811|28APR2024|Y|N
F1071799|4216812|26MAY2024|Y|Y
F1071799|4216814|08DEC2024|N|N
F1071799|4216810|10SEP2023|N|N
F1072864|4211421|07JAN2024|Y|N
F1074132|4204572|14JAN2024|N|N
F1074132|4204577|29DEC2024|N|N
F1074132|4204576|24NOV2024|N|N
F1074132|4204575|03NOV2024|Y|N
F1074132|4204573|30JUN2024|Y|N
F1074132|4204574|20OCT2024|Y|N
F1074319|4203485|20AUG2023|Y|Y
F1074319|4203486|19NOV2023|Y|N
F1074319|4203488|08SEP2024|Y|N
F1074319|4203487|16JUN2024|N|N
F1074447|4202769|19MAY2024|Y|N
F1074447|4202771|22DEC2024|N|N
F1074447|4202770|08DEC2024|N|N
F1074501|4202489|06AUG2023|N|N
F1074501|4202490|17MAR2024|N|N
F1074862|4200789|05JAN2025|N|N
F1074862|4200787|24MAR2024|Y|N
F1074862|4200786|18FEB2024|N|N
F1074862|4200788|30JUN2024|Y|N
F1075889|4195479|19JAN2025|Y|N
F1076166|4193907|03DEC2023|N|N
F1076166|4193906|12NOV2023|N|N
F1076166|4193912|24MAR2024|Y|N
F1076166|4193908|10DEC2023|N|N
F1076166|4193905|01OCT2023|N|N
F1076166|4193910|21JAN2024|N|N
F1076166|4193909|07JAN2024|Y|Y
F1076166|4193904|02JUL2023|Y|N
F1076166|4193911|25FEB2024|N|N
F1076166|4193916|25AUG2024|Y|N
F1076166|4193915|04AUG2024|N|N
F1076166|4193919|10NOV2024|Y|N
F1076166|4193918|20OCT2024|N|N
F1076166|4193913|07APR2024|N|N
F1076166|4193914|12MAY2024|Y|N
F1076166|4193917|22SEP2024|N|N
F1076630|4191387|10NOV2024|N|N
F1076630|4191386|16JUN2024|N|N
F1076630|4191385|04FEB2024|Y|Y
F1076630|4191388|29DEC2024|N|N
F1076630|4191389|05JAN2025|Y|N
F1076630|4191390|09FEB2025|N|N
F1078379|4182806|04FEB2024|N|N
F1078379|4182804|14MAY2023|N|N
F1078379|4182805|14JAN2024|Y|N
F1078379|4182808|14JUL2024|Y|Y
F1078379|4182807|16JUN2024|N|N
F1078836|4180286|28JUL2024|N|N
F1078836|4180285|10MAR2024|N|N
F1078836|4180287|26JAN2025|Y|N
F1080149|4173555|12JAN2025|Y|N
F1080149|4173550|25FEB2024|N|N
F1080149|4173549|11FEB2024|N|N
F1080149|4173548|16JUL2023|Y|N
F1080149|4173551|26MAY2024|Y|Y
F1080149|4173554|03NOV2024|Y|N
F1080149|4173553|06OCT2024|Y|Y
F1080149|4173552|16JUN2024|Y|N
F1080769|4170464|17NOV2024|N|N
F1080769|4170462|21JUL2024|N|N
F1080769|4170461|19MAY2024|N|N
F1080769|4170463|29SEP2024|Y|Y
F1080769|4170460|25FEB2024|N|N
F1080769|4170459|21JAN2024|N|N
F1081070|4168892|31MAR2024|N|N
F1081070|4168893|06OCT2024|N|N
F1081070|4168886|20AUG2023|N|N
F1081070|4168890|10MAR2024|N|N
F1081070|4168891|24MAR2024|N|N
F1081070|4168889|11FEB2024|N|N
F1081070|4168885|02JUL2023|Y|N
F1081070|4168888|31DEC2023|Y|Y
F1081070|4168887|08OCT2023|Y|Y
F1081070|4168894|09FEB2025|Y|Y
F1081512|4166558|22DEC2024|Y|N
F1081512|4166556|25FEB2024|N|N
F1081512|4166557|01SEP2024|Y|N
F1081546|4166407|27OCT2024|Y|N
F1081546|4166406|31DEC2023|Y|Y
F1081546|4166405|03SEP2023|N|N
F1081546|4166404|27AUG2023|N|N
F1081546|4166408|23FEB2025|N|N
F1081922|4164460|22DEC2024|N|N
F1081922|4164458|06AUG2023|N|N
F1081922|4164459|28APR2024|N|N
F1082476|4161698|24NOV2024|Y|Y
F1082476|4161697|17NOV2024|N|N
F1082476|4161694|21APR2024|N|N
F1082476|4161696|06OCT2024|N|N
F1082476|4161695|29SEP2024|Y|Y
F1082476|4161699|16FEB2025|Y|N
F1082476|4161691|03DEC2023|Y|N
F1082476|4161690|29OCT2023|Y|N
F1082476|4161693|04FEB2024|N|N
F1082476|4161692|21JAN2024|Y|N
F1082476|4161689|10SEP2023|Y|N
F1082713|4160492|07JAN2024|N|N
F1082713|4160493|25AUG2024|N|N
F1082833|4159941|21APR2024|N|N
F1082833|4159942|12MAY2024|N|N
F1082833|4159943|08SEP2024|Y|Y
F1082833|4159940|25FEB2024|N|N
F1082833|4159939|23APR2023|N|N
F1083652|4155521|28APR2024|N|N
F1083652|4155522|26MAY2024|N|N
F1083652|4155523|14JUL2024|Y|Y
F1083652|4155520|04FEB2024|Y|N
F1083652|4155519|17SEP2023|Y|N
F1083652|4155524|05JAN2025|Y|Y
F1083849|4154561|05NOV2023|N|N
F1084319|4152114|19NOV2023|Y|N
F1084319|4152117|25AUG2024|N|N
F1084319|4152116|23JUN2024|N|N
F1084319|4152118|08SEP2024|N|N
F1084319|4152115|05MAY2024|Y|Y
F1084872|4149130|02FEB2025|N|N
F1085224|4147205|03DEC2023|Y|N
F1085224|4147206|31DEC2023|Y|Y
F1085224|4147210|24MAR2024|Y|N
F1085224|4147209|11FEB2024|Y|Y
F1085224|4147204|26NOV2023|N|N
F1085224|4147203|24SEP2023|N|N
F1085224|4147208|14JAN2024|Y|N
F1085224|4147207|07JAN2024|Y|N
F1085224|4147202|03SEP2023|Y|Y
F1085224|4147214|09FEB2025|Y|N
F1085224|4147213|11AUG2024|Y|N
F1085224|4147212|28JUL2024|N|N
F1085224|4147211|23JUN2024|Y|N
F1085656|4144950|09FEB2025|N|N
F1085656|4144949|03NOV2024|N|N
F1085656|4144948|13OCT2024|Y|N
F1085656|4144945|12MAY2024|Y|N
F1085656|4144947|22SEP2024|Y|Y
F1085656|4144944|14APR2024|N|N
F1085656|4144946|01SEP2024|N|N
F1086142|4142377|11AUG2024|N|N
F1086142|4142378|15SEP2024|N|N
F1086484|4140685|22SEP2024|N|N
F1086484|4140683|24DEC2023|N|N
